TRUE,fit,prediction
-0.00859,,-0.007227463
-0.00639,,-0.002579668
0.00207,,0.0036161
-0.00153,,-0.003591253
-0.00279,,-0.00482794
-0.00098,,-0.0037848
-0.00017,,-0.000289107
-0.00218,,-0.004201903
-0.00161,,-0.003502201
0.00232,,0.000657064
0.00357,,0.005247456
-0.00229,,-0.004106059
-0.00272,,-0.004233229
-0.00245,,-0.004892697
-0.00432,,-0.004106059
-0.00655,,-0.006065882
-0.00542,,-0.004892697
-0.00243,,-0.003158133
-0.00393,,-0.003672939
0.00216,,-0.001314818
-0.00264,,-0.004248806
-0.00157,,-0.00047391
-0.00496,,-0.004453146
-0.00072,,-0.003814268
-0.00809,,-0.00686666
0.00543,,0.003424035
-0.00446,,-0.004453146
-0.00169,,-0.001637176
-0.00326,,-0.003444081
-0.00011,,0.000495141
-0.00068,,0.000493466
0.00239,,0.00411994
-0.00443,,-0.003585414
-0.00006,,0.000393476
0.00064,,-0.0001805
0.0012,,-0.001526352
-0.00295,,-0.002146606
-0.00218,,-0.002466713
