BJFS,BJYQ,BJSH,BJGB,TJBD,TJBH,TJWQ,HEYY,HELQ,HELY,HECC,HEZJ,HECD,HETS,SXLQ,XGB1
0.03759,0.01271,0.01744,0.00846,0.00658,-0.08584,-0.159835,-0.00196,0.00339,-0.00955,-0.012385,0.01414,-0.00238,0.0164,-0.00928,0.017648188
0.03453,-0.00563,0.01138,0.01002,0.00738,-0.08297,-0.17637,-0.00434,0.00671,-0.00628,0.0078,0.01851,0.00014,0.01958,0.00071,0.02002443
0.03359,0.0083,0.00984,0.00815,0.00236,-0.08537,-0.17882,-0.00615,0.00157,-0.01111,0.00358,0.01829,0.00461,0.01843,-0.00016,0.010276526
0.03476,0.0068,0.01267,0.00361,0.00765,-0.07983,-0.17825,-0.00526,0.00961,-0.01001,0.00665,0.01473,-0.0072,0.01849,0.00449,0.02002443
0.03752,0.01307,0.0152,0.00776,0.00975,-0.0822,-0.17993,-0.00353,0.00792,-0.00377,0.00488,0.02467,0.00273,0.0173,0.00293,0.020598808
0.03867,0.01218,0.01746,0.00702,0.00291,-0.08773,-0.17839,-0.00025,0.00533,-0.01179,0.00181,0.01045,0.00114,0.01678,-0.00452,0.014453524
0.03448,0.01134,0.01447,0.00504,0.00688,-0.08453,-0.16776,-0.00122,0.01014,-0.00614,0.0072,0.01898,0.00209,0.02688,-0.00086,0.021019302
0.0292,0.01283,0.01652,0.0089,0.00765,-0.08768,-0.17858,0.00287,0.00626,-0.01072,-0.012385,0.0159,0.00202,0.01858,0.00456,0.019182183
0.0336,0.01619,0.01315,0.00605,0.00489,-0.07422,-0.17823,-0.00047,0.01039,-0.01411,0.0006,0.01008,0.00293,0.01385,-0.0015,0.014865257
0.03496,0.01285,0.0101,0.00772,0.00638,-0.0829,-0.18063,-0.00293,0.00354,-0.00739,0.00414,0.01365,-0.00067,0.01523,-0.00096,0.02074953
0.03439,0.01319,0.01753,0.01371,0.01096,-0.08448,-0.17223,-0.00276,0.00571,-0.0084,0.00415,0.01392,0.00127,0.01563,0.00141,0.02074953
0.04083,0.01454,0.01309,0.01163,0.00798,-0.08465,-0.1726,0.00005,0.0141,-0.0138,0.01023,0.01718,0.00042,0.0099,0.00374,0.02049556
0.03651,0.01366,0.00054,0.00432,0.00977,-0.08074,-0.17691,-0.00167,0.00462,-0.00776,-0.00019,0.00917,0.00546,0.00975,0.00432,0.021034207
0.03538,0.01013,0.01202,0.00152,0.00816,-0.08448,-0.17986,-0.00125,0.00966,-0.00992,-0.00104,0.01246,-0.01305,0.01125,0.00137,0.020524608
0.02141,-0.00054,-0.00376,-0.00699,-0.00635,-0.09106,-0.18248,-0.01602,-0.00422,-0.01928,-0.01254,-0.0015,-0.01476,0.00203,-0.01141,0.003444828
0.02685,0.00628,0.01097,0.0001,-0.00077,-0.08736,-0.17992,-0.00657,-0.0015,-0.01213,-0.0037,0.0077,-0.0116,0.00587,-0.00871,0.00838635
0.02691,0.00532,0.00164,0.00222,0.00054,-0.09209,-0.19049,-0.01303,0.00027,-0.01513,-0.00464,0.00343,-0.01222,0.00198,-0.01299,0.005131478
0.02614,0.00271,0.00614,0.00379,0.00208,-0.09922,-0.1798,-0.0038,-0.00142,-0.01401,-0.00319,0.01264,-0.00773,-0.00241,-0.01786,0.008424207
0.02864,0.01058,-0.00449,-0.00143,-0.00193,-0.08834,-0.17539,-0.0112,0.00004,-0.01412,-0.00077,0.00933,-0.01619,0.00578,-0.00253,0.010468123
0.03417,0.00753,0.01163,0.00694,0.00265,-0.08728,-0.17473,0.00022,0.00477,-0.0103,0.00069,0.01135,-0.0059,0.01125,-0.00048,0.01323373
0.02623,0.00052,0.00394,-0.00534,-0.00693,-0.09566,-0.19481,-0.01291,-0.00389,-0.02254,-0.01294,0.00154,-0.01795,-0.00446,-0.01418,0.004296591
0.02159,-0.00068,-0.00451,-0.00356,-0.00649,-0.101,-0.19421,-0.01489,-0.00521,-0.01969,-0.01394,0.00169,-0.01634,-0.00327,-0.01529,0.002727443
0.0286,0.00392,0.00131,0.00225,-0.00384,-0.08991,-0.18392,-0.01153,-0.00335,-0.01668,-0.00228,0.0032,-0.01565,0.00128,-0.00658,0.006135851
0.02868,-0.00028,0.00061,0.00345,0.00212,-0.08894,-0.18946,-0.00605,-0.00327,-0.01162,-0.00823,-0.00124,-0.01352,0.00596,-0.01095,0.009676068
0.02165,0.00104,-0.01043,-0.0163,-0.00722,-0.09844,-0.19286,-0.01899,-0.00241,-0.0203,-0.01144,0.00047,-0.01684,-0.01033,-0.01117,0.00137676
0.03217,0.00582,0.003,-0.00206,0.00225,-0.09203,-0.1795,-0.00772,0.00101,-0.01182,-0.00547,0.0083,-0.01361,0.00314,-0.00962,0.007475995
0.02382,-0.00513,-0.00943,-0.00408,-0.00767,-0.09809,-0.19062,-0.01538,-0.00559,-0.01726,-0.01127,0.00042,-0.01556,-0.00221,-0.00977,0.00281734
0.03193,0.01092,0.01044,0.00524,0.00501,-0.08505,-0.18164,-0.00575,0.00247,-0.01298,-0.0015,0.01298,-0.00854,0.00965,-0.00193,0.015031782
0.02565,0.00131,-0.0003,-0.00934,-0.00016,-0.09332,-0.19937,-0.01639,-0.00249,-0.02314,-0.00864,0.00583,-0.01483,0.00532,-0.00824,0.005571669
0.02447,0.00009,0.00795,-0.01056,-0.00036,-0.09454,-0.1848,-0.0137,0.00133,-0.02348,-0.00579,0.00334,-0.00979,-0.00248,-0.0043,0.004781403
0.03056,0.01421,0.01302,-0.00121,0.00317,-0.09021,-0.18292,0.00096,0.00758,-0.012,0.00143,0.00655,-0.01074,0.00747,-0.00716,0.01380029
0.0274,0.0054,0.00685,0.00321,-0.009965,-0.08736,-0.18493,-0.01078,0.00054,-0.01233,-0.00178,0.00792,-0.00867,0.00549,-0.00273,0.007046946
0.03217,0.00712,0.0064,0.00363,0.00174,-0.09007,-0.18709,-0.00795,0.00337,-0.01818,-0.00276,0.01039,-0.01481,0.00382,0.00045,0.006870626
0.02902,0.00341,0.00156,0.00277,-0.009965,-0.08975,-0.18173,-0.0077,0.00218,-0.01273,-0.00277,0.01369,-0.01216,0.00406,-0.00918,0.007430914
0.03081,0.01111,0.00917,0.00424,0.00758,-0.08931,-0.18752,-0.00177,0.0029,-0.00873,0.00346,0.01454,-0.00896,0.00903,-0.00363,0.02099981
0.02934,0.00109,0.00279,-0.0001,-0.00692,-0.09113,-0.18214,-0.0129,-0.00161,-0.01926,-0.00061,0.00387,-0.00818,0.0048,-0.00728,0.004164713
0.02684,0.00584,-0.00222,0.00109,0.0011,-0.09211,-0.159835,-0.02022,0.0043,-0.0161,-0.00505,0.00858,-0.01084,0.00596,-0.00485,0.011365336
0.03638,0.01199,0.00083,0.00408,0.00419,-0.08878,-0.159835,-0.00173,0.00526,-0.01503,0.00095,0.01434,-0.0066,0.0016,-0.00409,0.014289529
0.03643,0.02374,0.01156,0.00947,0.01087,-0.08128,-0.17607,0.00434,0.00899,-0.00639,0.00653,0.02046,-0.001,0.01165,-0.00009,0.020104114
0.02951,0.00539,0.00457,0.00165,0.00104,-0.09013,-0.18049,-0.00781,0.00424,-0.01255,0.00074,0.00799,-0.01505,0.00464,-0.00713,0.011765599
0.03498,0.01669,0.0128,0.00959,0.00471,-0.08224,-0.18038,0.00219,0.01036,-0.00605,0.00476,0.01367,-0.00138,0.01481,-0.00016,0.014865257
0.03708,0.01346,0.01273,0.00672,0.00547,-0.0793,-0.17804,-0.00182,0.01307,-0.00704,-0.00263,0.0132,-0.00987,0.0115,0.00404,0.019617498
0.03094,0.00435,0.00648,0.00187,0.00023,-0.0914,-0.18719,-0.00977,0.00367,-0.00951,-0.00504,0.01026,-0.01895,0.0042,0.00093,0.012662618
0.03469,-0.00563,0.01703,0.0067,0.00545,-0.08342,-0.18353,-0.00562,0.00908,-0.00979,0.00217,0.01426,-0.00428,0.00914,0.00017,0.019921182
0.02528,-0.00095,0.00471,-0.002,-0.00771,-0.09328,-0.19135,-0.01348,-0.00203,-0.01829,-0.00647,0.00124,-0.01372,-0.00736,-0.02453,0.003101733
0.02789,0.00215,0.00884,-0.00208,-0.00032,-0.09379,-0.19281,-0.01152,0.00567,-0.01219,-0.00539,0.0032,-0.01294,-0.0035,-0.01372,0.011362672
0.01666,-0.00836,-0.00118,-0.01061,-0.009,-0.09808,-0.20066,-0.01698,-0.00333,-0.02601,-0.0078,0.0031,-0.0149,-0.013,-0.02123,-0.001970053
0.00321,-0.01415,-0.01338,-0.01579,-0.01646,-0.10704,-0.21382,-0.03025,-0.01928,-0.03029,-0.01631,-0.01708,-0.03084,-0.02549,-0.03868,-0.011844497
0.02771,0.0008,-0.00049,-0.00828,-0.00527,-0.09518,-0.19751,-0.01475,-0.00115,-0.02443,-0.01356,0.00619,-0.02244,-0.00747,-0.02377,0.001704412
0.0179,-0.00684,-0.00188,-0.00865,-0.01129,-0.09902,-0.20285,-0.01488,-0.00901,-0.02624,-0.0094,-0.00208,-0.01464,-0.03306,-0.03095,-0.00172924
0.01312,-0.01202,-0.01531,-0.01666,-0.01772,-0.10745,-0.20071,-0.02025,-0.02325,-0.03533,-0.02674,-0.00771,-0.02641,-0.03241,-0.0546,-0.002473314
0.01311,-0.0138,-0.01733,-0.01537,-0.01402,-0.1077,-0.2007,-0.02457,-0.01166,-0.03498,-0.02271,-0.01071,-0.0294,-0.02275,-0.04576,-0.006395856
0.02627,0.00588,0.00926,0.00471,-0.00363,-0.08896,-0.18754,-0.01262,0.00318,-0.01617,-0.00751,0.0067,-0.0103,0.00129,-0.00808,0.008222901
0.02562,0.00708,0.00484,-0.00119,-0.00955,-0.09066,-0.159835,-0.01261,0.00365,-0.01046,-0.00108,0.00935,-0.00975,-0.00417,-0.00847,0.00732188
0.02626,-0.00037,0.0014,0,-0.00505,-0.09772,-0.159835,-0.01143,0.00109,-0.01672,-0.00712,-0.00193,-0.016835,0.00064,-0.00609,0.007192011
0.02432,0.00254,0.00116,-0.00246,-0.00574,-0.09359,-0.159835,-0.0119,-0.00138,-0.01492,-0.00575,0.01072,-0.00741,0.00323,-0.01442,0.006473037
0.02257,0.00343,-0.00565,-0.00151,0.00512,-0.09367,-0.159835,-0.015,-0.00799,-0.01682,-0.00634,0.00403,-0.00832,-0.00226,-0.01115,0.006621776
0.01977,-0.00502,-0.00752,-0.01153,-0.00697,-0.09567,-0.159835,-0.02074,-0.00209,-0.01865,-0.01111,-0.00297,-0.01805,-0.00315,-0.00266,0.001570906
0.02233,-0.00732,0.00022,-0.00381,-0.00375,-0.08705,-0.159835,-0.01722,-0.00475,-0.01889,-0.00697,0.00512,-0.01383,0.00815,-0.00605,0.008159894
0.02582,0.00332,-0.00647,-0.0024,-0.00415,-0.09871,-0.159835,-0.02229,-0.00645,-0.01917,-0.00735,0.00868,-0.01893,0.00133,-0.00419,0.00109105
0.03022,0.00383,-0.00157,0.00499,-0.00008,-0.09017,-0.159835,-0.00736,-0.00065,-0.01499,-0.00109,0.00364,-0.00462,0.00708,0.00043,0.010085339
0.03175,0.00612,0.00677,0.00592,0.0034,-0.07977,-0.159835,-0.00386,0.00164,-0.00573,-0.00411,0.00107,-0.00799,0.02027,0.00079,0.011934226
0.02183,-0.00899,-0.00282,0.00312,-0.01418,-0.10226,-0.159835,-0.02252,-0.009,-0.02434,-0.01712,-0.0017,-0.0266,-0.00683,-0.01591,-0.004697587
0.018,-0.00796,-0.00654,-0.00452,-0.00302,-0.09128,-0.159835,-0.02022,-0.00967,-0.0295,-0.02013,0.00183,-0.02362,-0.00383,-0.02007,0.003496918
0.01953,-0.00718,-0.00563,-0.00926,-0.02057,-0.10072,-0.19609,-0.01592,-0.01314,-0.02877,-0.00739,-0.00264,-0.01985,-0.00221,-0.02461,-0.001352137
0.01312,-0.00854,-0.00912,-0.02143,-0.01408,-0.10087,-0.159835,-0.02436,-0.0012,-0.0341,-0.01432,-0.00381,-0.02217,-0.00365,-0.02666,-0.001883069
0.01946,-0.011,-0.00906,-0.00872,-0.0214,-0.10573,-0.159835,-0.01689,-0.01793,-0.02984,-0.01506,-0.00678,-0.02348,-0.01443,-0.0286,-0.003404388
-0.00129,-0.02284,-0.03114,-0.02212,-0.02514,-0.12073,-0.159835,-0.03952,-0.02572,-0.03012,-0.02654,-0.01582,-0.04174,-0.02035,-0.02855,-0.012558544
0.00936,-0.01482,-0.01056,-0.01638,-0.01782,-0.1113,-0.159835,-0.03021,-0.02007,-0.02348,-0.01889,-0.00787,-0.02606,-0.01299,-0.0239,-0.009888602
0.02152,-0.00427,-0.00486,-0.00831,-0.00781,-0.10218,-0.159835,-0.02091,-0.00565,-0.02378,-0.01298,-0.00092,-0.01953,-0.00825,-0.01116,0.000600582
0.00353,-0.01405,-0.01582,-0.02555,-0.0163,-0.10608,-0.159835,-0.02654,-0.02462,-0.03605,-0.02637,-0.01184,-0.02674,-0.01107,-0.0277,-0.012327311
0.00883,-0.00506,-0.00651,-0.00673,-0.01123,-0.09804,-0.159835,-0.02789,-0.00996,-0.02578,-0.01548,-0.01234,-0.02565,-0.01015,-0.01894,-0.003282909
0.01435,-0.0077,0.00101,-0.00752,-0.01109,-0.10895,-0.159835,-0.0234,-0.01128,-0.02697,-0.00986,-0.00562,-0.01589,-0.00978,-0.01568,-0.003569434
0.01982,-0.01057,0.00514,-0.00996,-0.01907,-0.10519,-0.159835,-0.02099,-0.00531,-0.03315,-0.02015,-0.00278,-0.01716,0.00169,-0.02655,-0.002001189
0.019,-0.00454,-0.01318,-0.01325,-0.00613,-0.10454,-0.159835,-0.02225,-0.01314,-0.03023,-0.0137,-0.00418,-0.01348,-0.00933,-0.01076,0.000442339
0.01472,-0.01096,-0.01567,-0.01275,-0.01954,-0.11063,-0.19648,-0.02341,-0.01915,-0.02757,-0.02066,-0.00158,-0.01657,-0.01361,-0.03084,-0.006337691
-0.00052,-0.02368,-0.0195,-0.0233,-0.02711,-0.11664,-0.21469,-0.0342,-0.01423,-0.0402,-0.02978,-0.01136,-0.0284,-0.02166,-0.03947,-0.01352962
0.01114,-0.00994,-0.01769,-0.01917,-0.02208,-0.11093,-0.159835,-0.03211,-0.02013,-0.03087,-0.02379,-0.0119,-0.0258,-0.01608,-0.02942,-0.007841561
0.01826,-0.01113,-0.0036,-0.0155,-0.01024,-0.11096,-0.159835,-0.01579,-0.01498,-0.03769,-0.02337,-0.00769,-0.02193,-0.00712,-0.02501,-0.002281302
0.0079,-0.01701,-0.00505,-0.0153,-0.01399,-0.12014,-0.159835,-0.02859,-0.01786,-0.04248,-0.02641,-0.01852,-0.02174,-0.01494,-0.02735,-0.008459256
0.0151,-0.00831,-0.00376,-0.01169,-0.01638,-0.10368,-0.159835,-0.02503,-0.00902,-0.01908,-0.01901,-0.00504,-0.02332,-0.01349,-0.0203,-0.004901981
0.02193,0.00424,0.01232,-0.0007,-0.00314,-0.0985,-0.159835,-0.01208,-0.0061,-0.0237,-0.01121,-0.0005,-0.00709,-0.00131,-0.01675,0.006336954
0.00982,-0.00682,-0.01238,-0.018,-0.01224,-0.10017,-0.19607,-0.02265,-0.01601,-0.02883,-0.02062,-0.00984,-0.03076,-0.0132,-0.02151,-0.004155553
0.01058,-0.01619,-0.01538,-0.02,-0.02651,-0.10519,-0.21615,-0.03236,-0.02213,-0.04124,-0.02637,-0.01584,-0.02764,-0.02047,-0.03002,-0.012864776
0.01119,-0.01158,-0.01814,-0.01001,-0.02338,-0.10399,-0.2035,-0.03677,-0.01829,-0.03919,-0.02447,-0.01384,-0.02644,-0.02216,-0.02844,-0.001848087
0.02376,-0.00718,-0.00073,0.00342,-0.00041,-0.10444,-0.1991,-0.01611,-0.00351,-0.01883,-0.00993,0.00566,-0.00854,0.00976,-0.01208,0.003435328
0.01262,-0.01012,-0.0062,-0.01693,-0.02058,-0.11247,-0.21809,-0.03132,-0.01028,-0.04952,-0.02456,-0.01058,-0.02693,-0.00768,-0.02567,-0.006624854
0.01876,-0.00921,-0.00113,-0.00812,-0.01172,-0.10136,-0.20877,-0.0223,-0.00569,-0.02722,-0.01684,-0.00322,-0.01932,-0.00489,-0.01561,-0.005507297
0.03451,0.00154,0.00716,-0.00572,-0.00213,-0.09741,-0.19053,-0.01558,-0.00331,-0.02084,-0.00889,-0.00136,-0.0098,-0.00303,-0.01119,0.004561625
0.02396,0.00548,0.00617,-0.00163,-0.00914,-0.09705,-0.20009,-0.00915,0.0018,-0.01646,-0.012385,0.00243,-0.00751,-0.00093,-0.01399,0.010062382
0.02046,-0.01113,0.00031,-0.01395,-0.01786,-0.11577,-0.21777,-0.02522,-0.01379,-0.03143,-0.012385,-0.00946,-0.02496,-0.00568,-0.02289,-0.005848001
0.01131,-0.01664,-0.00973,-0.00895,-0.01834,-0.11237,-0.21766,-0.03328,-0.01245,-0.03199,-0.02558,-0.00778,-0.03716,-0.01808,-0.03124,-0.006704536
0.02454,-0.00181,0.00032,-0.00895,-0.0071,-0.10142,-0.19537,-0.01512,-0.00231,-0.02549,-0.00904,0.00184,-0.01671,0.00324,-0.01504,0.002952457
0.03081,-0.00026,-0.00275,-0.00895,-0.00369,-0.10193,-0.18993,-0.01796,-0.00094,-0.02503,-0.00561,0.00389,-0.00839,-0.00157,-0.01183,0.003669815
0.0001,-0.02362,-0.01949,-0.02472,-0.02604,-0.11928,-0.21935,-0.03941,-0.02853,-0.04918,-0.02952,-0.01692,-0.03819,-0.0245,-0.03876,-0.014220018
0.0053,-0.01941,-0.01504,-0.02274,-0.02383,-0.11384,-0.21716,-0.03524,-0.01781,-0.04116,-0.02621,-0.01901,-0.03296,-0.02559,-0.03678,-0.013602861
0.02513,-0.0005,0.00121,0.00758,0.00318,-0.10013,-0.19517,-0.01879,0.00129,-0.01972,-0.01174,0.00603,-0.00569,-0.00322,-0.00944,0.005335625
0.02394,-0.00523,-0.00891,-0.01754,-0.00752,-0.09727,-0.19774,-0.024,-0.00876,-0.0283,-0.01952,-0.00889,-0.01449,-0.00725,-0.01917,-0.001042196
0.01388,-0.01932,-0.01553,-0.02462,-0.01872,-0.11773,-0.21561,-0.03928,-0.03043,-0.04336,-0.02073,-0.01516,-0.03461,-0.02273,-0.03334,-0.010035041
0.03013,-0.00133,0.00473,0.00276,-0.00037,-0.09322,-0.189,-0.01592,0.00133,-0.0247,-0.00509,0.00729,-0.00571,-0.00071,-0.01619,0.006534671
0.00954,-0.01361,-0.01328,-0.01892,-0.009965,-0.11444,-0.21203,-0.03351,-0.01505,-0.03631,-0.02767,-0.01449,-0.03092,-0.01364,-0.02889,-0.00994482
0.01952,-0.00662,-0.0026,-0.01013,-0.01464,-0.10823,-0.20584,-0.02181,-0.00742,-0.03178,-0.0129,-0.0064,-0.02682,-0.00696,-0.02099,-0.004875914
0.02116,-0.00351,0.00312,-0.01072,-0.00809,-0.10507,-0.20413,-0.01394,-0.00109,-0.02799,-0.01038,-0.00762,-0.02123,0.00089,-0.0197,0.000407923
0.01107,-0.00402,-0.00415,-0.00814,-0.00229,-0.10695,-0.19274,-0.0185,-0.0074,-0.02699,-0.00606,0.00449,-0.01698,-0.002865,-0.01786,-0.000104194
0.02472,0.0009,-0.00303,-0.00283,-0.00503,-0.10434,-0.197,-0.01874,-0.00887,-0.02168,-0.011,0.006,-0.01744,-0.00394,-0.00839,0.006043836
0.00669,-0.01496,-0.01652,-0.01806,-0.01238,-0.11264,-0.21046,-0.03146,-0.01577,-0.03927,-0.02282,-0.01153,-0.03162,-0.01497,-0.02625,-0.004734374
0.01839,-0.00724,-0.00462,-0.01217,-0.00858,-0.10723,-0.2063,-0.0196,-0.00738,-0.03114,-0.01121,-0.00353,-0.01972,-0.00383,-0.0189,-0.001699518
0.01916,-0.00409,0.00241,-0.01428,-0.00552,-0.10222,-0.20419,-0.01864,-0.00503,-0.02324,-0.01149,-0.00055,-0.01448,0.00617,-0.01545,0.001689773
0.00786,-0.01932,-0.01516,-0.01764,-0.01758,-0.11789,-0.21085,-0.03011,-0.01702,-0.03621,-0.02332,-0.01465,-0.03045,-0.01286,-0.0253,-0.010618746
0.00651,-0.0156,-0.01764,-0.01828,-0.02027,-0.11249,-0.21554,-0.03039,-0.01741,-0.03755,-0.0233,-0.012,-0.02978,-0.01668,-0.02301,-0.012567839
0.00916,-0.01305,-0.02059,-0.02125,-0.02461,-0.12103,-0.21904,-0.03355,-0.0237,-0.04695,-0.01973,-0.01531,-0.03504,-0.01277,-0.0325,-0.013240156
0.01951,-0.01172,-0.00481,-0.01197,-0.01177,-0.10608,-0.20848,-0.02432,-0.00769,-0.03228,-0.01775,-0.00475,-0.01934,-0.00801,-0.02135,-0.004189188
0.01925,-0.00421,0.00054,-0.00718,-0.00722,-0.10002,-0.20311,-0.01878,-0.00543,-0.0289,-0.01259,-0.00123,-0.01664,0.00011,-0.01576,0.000618632
0.02004,-0.0054,-0.00136,-0.00753,-0.00804,-0.10727,-0.20188,-0.01717,-0.00587,-0.02717,-0.01332,0.00086,-0.01861,-0.00239,-0.01627,-0.001058268
0.01713,-0.00136,-0.0002,-0.01176,-0.01152,-0.10453,-0.20347,-0.02003,-0.00806,-0.02352,-0.01374,0.00044,-0.01655,-0.00543,-0.01989,-0.001933913
0.01685,-0.0097,-0.00534,-0.01034,-0.01131,-0.10525,-0.21098,-0.0236,-0.00853,-0.02898,-0.01655,-0.0037,-0.01795,-0.00471,-0.01897,-0.005862385
0.01156,-0.01408,-0.01706,-0.01455,-0.02367,-0.11272,-0.2158,-0.02607,-0.01548,-0.03902,-0.01453,-0.00978,-0.02276,-0.01281,-0.0264,-0.009712582
0.01022,-0.01124,-0.01402,-0.01485,-0.0146,-0.11366,-0.21283,-0.02764,-0.01578,-0.03698,-0.02481,-0.00915,-0.02469,-0.01415,-0.02259,-0.006806492
0.01875,-0.0064,-0.00268,-0.01304,-0.00851,-0.10724,-0.2018,-0.01851,-0.01039,-0.02828,-0.01556,-0.0029,-0.0194,-0.00834,-0.01699,-0.002091198
0.0142,-0.0064,-0.00554,-0.00948,-0.01177,-0.10423,-0.20555,-0.02118,-0.00675,-0.03033,-0.0138,0.00179,-0.01577,-0.00417,-0.01936,-0.002282198
0.02768,0.00453,0.00896,-0.00468,-0.00324,-0.10199,-0.19904,-0.00343,0.00045,-0.02202,-0.01026,0.00297,-0.01128,-0.00016,-0.01469,0.005871219
0.02561,-0.00348,-0.00237,-0.00619,-0.00948,-0.10082,-0.19727,-0.01559,0.00023,-0.02449,-0.01021,0.00195,-0.01663,0.00539,-0.01125,0.003489663
0.00406,-0.02073,-0.0194,-0.02143,-0.02275,-0.11531,-0.22227,-0.03495,-0.01871,-0.04162,-0.03017,-0.02065,-0.02885,-0.02419,-0.03023,-0.013930685
0.02716,-0.00833,-0.00455,-0.00455,-0.00728,-0.10456,-0.19592,-0.02043,-0.0094,-0.03108,-0.01711,-0.00259,-0.01628,0.00031,-0.01639,0.003258801
0.02106,-0.00702,-0.00154,-0.01139,-0.00846,-0.1085,-0.20185,-0.02056,-0.00502,-0.02807,-0.01154,0.00058,-0.01854,-0.00347,-0.01769,-0.000183423
0.02182,-0.0004,0.00497,-0.00749,-0.00247,-0.09716,-0.19709,-0.01405,-0.00082,-0.01802,-0.00549,0.00492,-0.01601,0.00097,-0.01295,0.002778561
0.01935,-0.01097,-0.00685,-0.00689,-0.01281,-0.1041,-0.19692,-0.0198,-0.00756,-0.02939,-0.01475,-0.00243,-0.01843,-0.00912,-0.01786,-0.001296526
0.02036,-0.00223,-0.00587,-0.0074,-0.00789,-0.10486,-0.19868,-0.01576,-0.00517,-0.02171,-0.00948,-0.00146,-0.01681,-0.00143,-0.01301,0.000565807
0.01559,-0.00891,-0.0099,-0.01087,-0.01217,-0.10942,-0.20032,-0.02018,-0.01164,-0.031,-0.00991,0.00021,-0.01803,-0.00688,-0.02035,-0.003196761
0.0201,-0.00141,-0.0039,-0.01114,-0.00577,-0.09809,-0.19504,-0.01888,-0.01164,-0.02907,-0.00754,0.00156,-0.01112,-0.00293,-0.01614,0.001514901
0.0253,0.00119,-0.00217,-0.00477,-0.00486,-0.09929,-0.19761,-0.02007,-0.00292,-0.02056,-0.00964,0.00447,-0.00913,0.0043,-0.02201,0.004043108
0.01255,-0.00974,-0.01014,-0.0176,-0.01536,-0.10903,-0.2182,-0.0265,-0.01133,-0.03375,-0.01733,-0.00679,-0.01983,-0.00716,-0.02721,-0.006073089
0.02131,-0.00806,-0.00241,-0.00812,-0.00428,-0.10497,-0.2054,-0.01917,-0.00772,-0.0272,-0.01054,-0.00087,-0.01808,-0.00207,-0.01476,0.001966632
0.026,-0.00194,0.00043,-0.00893,-0.00368,-0.10748,-0.20188,-0.02156,-0.00516,-0.02243,-0.01156,-0.0015,-0.01383,-0.00028,-0.01506,0.002250858
0.01322,-0.00822,-0.00107,-0.00892,-0.01,-0.1077,-0.21107,-0.02271,-0.00898,-0.02885,-0.01269,-0.00591,-0.02326,-0.00565,-0.01688,-0.003955125
0.01835,-0.00611,-0.00247,-0.00609,-0.00904,-0.10382,-0.20284,-0.01867,-0.0081,-0.02413,-0.00852,0.00089,-0.01626,-0.00317,-0.01627,0.00126931
0.03266,0.00444,0.00888,0.00694,0.00256,-0.09763,-0.20207,-0.01214,0.00665,-0.01726,-0.00183,0.00576,-0.01275,0.00761,-0.01005,0.012440424
0.02136,0.00294,-0.00948,-0.01298,-0.00904,-0.10523,-0.20098,-0.01976,-0.0055,-0.02708,-0.01228,-0.0012,-0.01382,-0.00285,-0.01797,0.000529184
0.02081,0.00535,-0.02001,-0.01147,-0.01205,-0.1065,-0.21199,-0.02223,-0.01652,-0.03029,-0.00959,-0.00235,-0.01939,-0.00678,-0.01913,-0.00056292
0.02391,-0.00286,0.00033,-0.01439,-0.00988,-0.10901,-0.20925,-0.0211,-0.01197,-0.02993,-0.0112,-0.00251,-0.02059,-0.00303,-0.01464,0.00053229
0.01718,-0.00479,-0.00234,-0.01534,-0.00724,-0.10426,-0.21038,-0.0214,-0.00691,-0.02691,-0.01196,-0.00331,-0.01601,-0.00336,-0.0189,-0.000141491
0.02216,-0.00162,-0.00033,-0.00862,-0.00848,-0.10279,-0.21017,-0.01926,-0.00564,-0.02531,-0.00954,0.00148,-0.01117,-0.00069,-0.01705,0.00136073
0.01502,-0.00611,0.00034,-0.0089,-0.00999,-0.10719,-0.20987,-0.02167,-0.00849,-0.02613,-0.01152,-0.00504,-0.0177,-0.00765,-0.01974,-0.002032361
0.02358,-0.00072,0.00296,-0.00671,-0.00522,-0.10103,-0.2056,-0.02272,-0.00509,-0.02406,-0.01083,0.00046,-0.0143,0.00147,-0.0141,0.003132934
0.02376,0.00088,0.00276,-0.00528,-0.00314,-0.10203,-0.20533,-0.01561,-0.00253,-0.02267,-0.00609,0.00151,-0.01588,0.00231,-0.00974,0.005169475
0.02142,-0.00039,0.00423,-0.0042,-0.00378,-0.09946,-0.20405,-0.01512,-0.00162,-0.01916,-0.01034,0.00564,-0.01156,0.00121,-0.01018,0.005278881
0.02415,0.00078,0.00637,-0.00395,-0.00339,-0.10321,-0.20559,-0.01361,-0.00522,-0.01351,-0.00405,0.00676,-0.01234,0.00299,-0.01354,0.005071047
0.01813,-0.0027,0.00085,-0.00179,-0.00422,-0.10577,-0.20644,-0.01984,-0.00714,-0.02319,-0.00857,-0.00236,-0.01186,0.00053,-0.0117,0.001528066
0.03015,0.01011,0.0094,0.00008,0.00309,-0.09409,-0.19732,-0.00929,0.00548,-0.01603,0.00244,0.0094,-0.00566,0.00878,-0.0014,0.015536824
0.02675,0.00261,0.00234,-0.0034,-0.00135,-0.09816,-0.20126,-0.01515,-0.00019,-0.0212,-0.00502,0.00429,-0.01551,0.00278,-0.00962,0.005278226
