TRUE,fit,prediction
-0.00322,,-0.004477903
-0.00136,,0.004466389
0.00243,,0.007947891
-0.00946,,-0.004547847
-0.00778,,-0.010036378
0.00184,,0.003517053
0.00389,,0.004121194
-0.01692,,-0.015114969
-0.01901,,-0.012033408
0.00603,,0.00388555
-0.00889,,-0.00321518
-0.01516,,-0.008933012
0.00729,,0.010425407
-0.01449,,-0.012272028
-0.0064,,-0.00169382
-0.00762,,0.000454976
0.00449,,0.001177402
0.006,,0.002859073
-0.01153,,-0.00301542
-0.00353,,-0.000770881
-0.00055,,0.000714778
-0.01465,,-0.011263202
-0.012,,-0.011510016
-0.01531,,-0.012584127
-0.00475,,-0.003694951
-0.00123,,0.001256369
0.00086,,8.05E-05
0.00044,,0.001886782
-0.0037,,-0.004530164
-0.00978,,-0.009081824
-0.00915,,-0.007970868
-0.0029,,0.001016872
0.00179,,-0.001228732
0.00297,,0.004329686
0.00195,,0.00408778
-0.02065,,-0.012937493
-0.00259,,0.004139708
0.00058,,0.001446404
0.00492,,0.004853975
-0.00243,,0.000358691
-0.00146,,0.000265071
0.00021,,-0.003673157
0.00156,,0.000561801
0.00447,,0.002706697
-0.00679,,-0.006679405
-0.00087,,0.002509258
-0.0015,,0.002664135
-0.00591,,-0.002855729
0.00089,,0.000807207
0.00576,,0.01093528
-0.0012,,-0.000328167
-0.00235,,-0.00342791
-0.00251,,0.001018616
-0.00331,,-0.001254766
0.00148,,0.00044637
-0.00504,,0.000478062
0.00046,,0.003291305
0.00151,,0.00506533
0.00564,,0.00399045
0.00676,,0.006255028
-0.00236,,0.002095564
0.0094,,0.011468381
0.00429,,0.005396951
0.00214,,0.00309436
-0.00174,,0.000391954
-0.0038,,0.000391954
-0.00199,,0.000137844
-0.00405,,-0.000692529
0.00795,,0.011247033
0.0078,,0.012049814
-0.00122,,0.004689204
-0.00046,,-0.003344978
-0.00141,,0.003278549
-0.00205,,0.001424451
-0.00029,,4.94E-05
0.00136,,0.003562836
0.00565,,0.003286421
0.00039,,0.001145182
-0.00643,,-0.005007852
-0.00551,,-0.005137672
-0.00029,,-0.006100461
-0.00564,,-0.00366098
-0.00045,,0.002094057
0.00046,,-0.002121466
-0.00053,,-0.005823395
-0.00465,,-0.003973281
0.00174,,0.00309436
-0.00165,,0.003433785
-0.00156,,-0.000729285
-0.00267,,-0.004185202
-0.00053,,0.002850861
0.00556,,0.009718583
-0.00592,,-0.005018021
-0.00478,,-0.006512838
-0.00414,,-0.008573973
-0.0106,,-0.009614461
