TRUE,fit,prediction
-0.00639,,-0.003236744
0.00207,,0.001965063
-0.00153,,-0.00603748
-0.00279,,-0.004792692
-0.00098,,-0.004103716
-0.00017,,-0.000149268
-0.00218,,-0.003892316
-0.00161,,-0.003646512
0.00232,,0.001810186
0.00357,,0.003910715
-0.00229,,-0.005610331
-0.00272,,-0.00500871
-0.00245,,-0.007077725
-0.00432,,-0.005610331
-0.00655,,-0.006211608
-0.00542,,-0.00596675
-0.00243,,-0.003944065
-0.00393,,-0.003457221
0.00216,,-0.001485383
-0.00264,,-0.005231454
-0.00157,,-0.002423185
-0.00496,,-0.007425286
-0.00072,,-0.003976398
-0.00809,,-0.008558802
0.00543,,0.005083384
-0.00446,,-0.006220809
-0.00169,,-0.003510523
-0.00326,,-0.005272204
-0.00011,,-0.001697587
-0.00068,,0.000868717
0.00239,,0.005443381
-0.00443,,-0.003571872
-0.00006,,0.000811177
0.00064,,-0.001104033
0.0012,,0.000648636
-0.00295,,-0.002805434
-0.00218,,-0.002555718
